Row ID,Date,Category,Year-Month
3220,02/2016,Office Supplies,2016-02
3221,02/2016,Office Supplies,2016-02
3222,02/2016,Technology,2016-02
3463,02/2016,Office Supplies,2016-02
3489,02/2016,Furniture,2016-02
3490,02/2016,Furniture,2016-02
3491,02/2016,Office Supplies,2016-02
3492,02/2016,Office Supplies,2016-02
3493,02/2016,Office Supplies,2016-02
3792,02/2016,Office Supplies,2016-02
3793,02/2016,Office Supplies,2016-02
3903,02/2016,Office Supplies,2016-02
3972,02/2016,Office Supplies,2016-02
4046,02/2016,Office Supplies,2016-02
4114,02/2016,Office Supplies,2016-02
4115,02/2016,Technology,2016-02
4132,02/2016,Office Supplies,2016-02
4133,02/2016,Office Supplies,2016-02
4217,02/2016,Office Supplies,2016-02
4322,02/2016,Office Supplies,2016-02
4323,02/2016,Technology,2016-02
4324,02/2016,Office Supplies,2016-02
4325,02/2016,Office Supplies,2016-02
4326,02/2016,Technology,2016-02
4540,02/2016,Technology,2016-02
4541,02/2016,Furniture,2016-02
4644,02/2016,Office Supplies,2016-02
4645,02/2016,Technology,2016-02
4739,02/2016,Office Supplies,2016-02
4740,02/2016,Furniture,2016-02
4967,02/2016,Technology,2016-02
4968,02/2016,Office Supplies,2016-02
4969,02/2016,Technology,2016-02
4970,02/2016,Furniture,2016-02
5769,02/2016,Office Supplies,2016-02
5770,02/2016,Office Supplies,2016-02
5781,02/2016,Technology,2016-02
5814,02/2016,Office Supplies,2016-02
6006,02/2016,Furniture,2016-02
6630,02/2016,Office Supplies,2016-02
6744,02/2016,Office Supplies,2016-02
6953,02/2016,Office Supplies,2016-02
6954,02/2016,Office Supplies,2016-02
6955,02/2016,Technology,2016-02
7281,02/2016,Office Supplies,2016-02
7463,02/2016,Technology,2016-02
7685,02/2016,Office Supplies,2016-02
7686,02/2016,Technology,2016-02
7711,02/2016,Technology,2016-02
7797,02/2016,Office Supplies,2016-02
8135,02/2016,Office Supplies,2016-02
8136,02/2016,Office Supplies,2016-02
8164,02/2016,Furniture,2016-02
8165,02/2016,Office Supplies,2016-02
8166,02/2016,Office Supplies,2016-02
8167,02/2016,Furniture,2016-02
8180,02/2016,Furniture,2016-02
8189,02/2016,Office Supplies,2016-02
8190,02/2016,Office Supplies,2016-02
8427,02/2016,Office Supplies,2016-02
8743,02/2016,Furniture,2016-02
8744,02/2016,Technology,2016-02
8774,02/2016,Office Supplies,2016-02
8775,02/2016,Office Supplies,2016-02
8849,02/2016,Technology,2016-02
8850,02/2016,Furniture,2016-02
8851,02/2016,Office Supplies,2016-02
8852,02/2016,Office Supplies,2016-02
9057,02/2016,Furniture,2016-02
9193,02/2016,Office Supplies,2016-02
9194,02/2016,Technology,2016-02
9605,02/2016,Office Supplies,2016-02
84,03/2016,Office Supplies,2016-03
387,03/2016,Technology,2016-03
388,03/2016,Furniture,2016-03
507,03/2016,Office Supplies,2016-03
508,03/2016,Office Supplies,2016-03
509,03/2016,Office Supplies,2016-03
510,03/2016,Office Supplies,2016-03
520,03/2016,Technology,2016-03
521,03/2016,Office Supplies,2016-03
522,03/2016,Office Supplies,2016-03
529,03/2016,Office Supplies,2016-03
530,03/2016,Office Supplies,2016-03
531,03/2016,Office Supplies,2016-03
538,03/2016,Office Supplies,2016-03
587,03/2016,Furniture,2016-03
588,03/2016,Office Supplies,2016-03
693,03/2016,Technology,2016-03
694,03/2016,Office Supplies,2016-03
782,03/2016,Office Supplies,2016-03
783,03/2016,Technology,2016-03
784,03/2016,Furniture,2016-03
785,03/2016,Technology,2016-03
808,03/2016,Furniture,2016-03
809,03/2016,Technology,2016-03
816,03/2016,Office Supplies,2016-03
991,03/2016,Furniture,2016-03
1051,03/2016,Furniture,2016-03
1052,03/2016,Office Supplies,2016-03
1053,03/2016,Furniture,2016-03
1061,03/2016,Furniture,2016-03
1487,03/2016,Technology,2016-03
1488,03/2016,Technology,2016-03
1489,03/2016,Furniture,2016-03
1531,03/2016,Office Supplies,2016-03
1559,03/2016,Furniture,2016-03
1566,03/2016,Technology,2016-03
1595,03/2016,Furniture,2016-03
1644,03/2016,Office Supplies,2016-03
1645,03/2016,Technology,2016-03
1646,03/2016,Office Supplies,2016-03
1738,03/2016,Office Supplies,2016-03
1739,03/2016,Technology,2016-03
1740,03/2016,Technology,2016-03
1859,03/2016,Office Supplies,2016-03
1860,03/2016,Technology,2016-03
1909,03/2016,Furniture,2016-03
1922,03/2016,Office Supplies,2016-03
2017,03/2016,Office Supplies,2016-03
2018,03/2016,Office Supplies,2016-03
2019,03/2016,Office Supplies,2016-03
2020,03/2016,Office Supplies,2016-03
2026,03/2016,Furniture,2016-03
2199,03/2016,Office Supplies,2016-03
2200,03/2016,Office Supplies,2016-03
2558,03/2016,Office Supplies,2016-03
2564,03/2016,Technology,2016-03
2565,03/2016,Office Supplies,2016-03
2586,03/2016,Office Supplies,2016-03
2840,03/2016,Office Supplies,2016-03
3075,03/2016,Furniture,2016-03
3576,03/2016,Office Supplies,2016-03
3613,03/2016,Office Supplies,2016-03
3614,03/2016,Technology,2016-03
3778,03/2016,Furniture,2016-03
3901,03/2016,Office Supplies,2016-03
4130,03/2016,Office Supplies,2016-03
4163,03/2016,Office Supplies,2016-03
4164,03/2016,Office Supplies,2016-03
4456,03/2016,Furniture,2016-03
4457,03/2016,Office Supplies,2016-03
4535,03/2016,Office Supplies,2016-03
4556,03/2016,Office Supplies,2016-03
4557,03/2016,Office Supplies,2016-03
4657,03/2016,Office Supplies,2016-03
4658,03/2016,Office Supplies,2016-03
4659,03/2016,Office Supplies,2016-03
4660,03/2016,Office Supplies,2016-03
4661,03/2016,Technology,2016-03
4662,03/2016,Furniture,2016-03
4663,03/2016,Office Supplies,2016-03
4731,03/2016,Office Supplies,2016-03
4732,03/2016,Office Supplies,2016-03
4733,03/2016,Technology,2016-03
4734,03/2016,Furniture,2016-03
4795,03/2016,Furniture,2016-03
4936,03/2016,Technology,2016-03
4954,03/2016,Technology,2016-03
4958,03/2016,Office Supplies,2016-03
4959,03/2016,Office Supplies,2016-03
5054,03/2016,Technology,2016-03
5055,03/2016,Office Supplies,2016-03
5056,03/2016,Furniture,2016-03
5104,03/2016,Office Supplies,2016-03
5105,03/2016,Technology,2016-03
5529,03/2016,Technology,2016-03
5588,03/2016,Office Supplies,2016-03
5605,03/2016,Office Supplies,2016-03
5755,03/2016,Office Supplies,2016-03
5764,03/2016,Furniture,2016-03
5803,03/2016,Technology,2016-03
5811,03/2016,Office Supplies,2016-03
5812,03/2016,Furniture,2016-03
5813,03/2016,Technology,2016-03
5839,03/2016,Office Supplies,2016-03
6046,03/2016,Furniture,2016-03
6259,03/2016,Office Supplies,2016-03
6290,03/2016,Furniture,2016-03
6291,03/2016,Furniture,2016-03
6434,03/2016,Office Supplies,2016-03
6435,03/2016,Technology,2016-03
6487,03/2016,Office Supplies,2016-03
6488,03/2016,Office Supplies,2016-03
6489,03/2016,Office Supplies,2016-03
6776,03/2016,Office Supplies,2016-03
6808,03/2016,Office Supplies,2016-03
6809,03/2016,Furniture,2016-03
6923,03/2016,Office Supplies,2016-03
6924,03/2016,Office Supplies,2016-03
7002,03/2016,Furniture,2016-03
7062,03/2016,Office Supplies,2016-03
7217,03/2016,Office Supplies,2016-03
7218,03/2016,Office Supplies,2016-03
7219,03/2016,Technology,2016-03
7220,03/2016,Office Supplies,2016-03
7439,03/2016,Furniture,2016-03
7654,03/2016,Office Supplies,2016-03
7728,03/2016,Office Supplies,2016-03
7764,03/2016,Office Supplies,2016-03
7826,03/2016,Furniture,2016-03
7967,03/2016,Office Supplies,2016-03
8463,03/2016,Office Supplies,2016-03
8556,03/2016,Technology,2016-03
8557,03/2016,Office Supplies,2016-03
8713,03/2016,Furniture,2016-03
8780,03/2016,Office Supplies,2016-03
8880,03/2016,Office Supplies,2016-03
8881,03/2016,Technology,2016-03
8986,03/2016,Furniture,2016-03
8987,03/2016,Office Supplies,2016-03
8988,03/2016,Technology,2016-03
8989,03/2016,Office Supplies,2016-03
9212,03/2016,Office Supplies,2016-03
9551,03/2016,Office Supplies,2016-03
9557,03/2016,Office Supplies,2016-03
50,04/2016,Office Supplies,2016-04
51,04/2016,Office Supplies,2016-04
52,04/2016,Furniture,2016-04
53,04/2016,Furniture,2016-04
67,04/2016,Furniture,2016-04
73,04/2016,Furniture,2016-04
74,04/2016,Furniture,2016-04
75,04/2016,Office Supplies,2016-04
305,04/2016,Furniture,2016-04
379,04/2016,Office Supplies,2016-04
380,04/2016,Office Supplies,2016-04
381,04/2016,Office Supplies,2016-04
636,04/2016,Furniture,2016-04
886,04/2016,Office Supplies,2016-04
1021,04/2016,Office Supplies,2016-04
1022,04/2016,Furniture,2016-04
1023,04/2016,Technology,2016-04
1054,04/2016,Office Supplies,2016-04
1055,04/2016,Furniture,2016-04
1056,04/2016,Office Supplies,2016-04
1057,04/2016,Office Supplies,2016-04
1062,04/2016,Office Supplies,2016-04
1063,04/2016,Office Supplies,2016-04
1064,04/2016,Office Supplies,2016-04
1065,04/2016,Technology,2016-04
1066,04/2016,Office Supplies,2016-04
1067,04/2016,Office Supplies,2016-04
1118,04/2016,Office Supplies,2016-04
1119,04/2016,Technology,2016-04
1120,04/2016,Office Supplies,2016-04
1121,04/2016,Office Supplies,2016-04
1147,04/2016,Office Supplies,2016-04
1148,04/2016,Office Supplies,2016-04
1149,04/2016,Office Supplies,2016-04
1150,04/2016,Technology,2016-04
1151,04/2016,Technology,2016-04
1253,04/2016,Technology,2016-04
1287,04/2016,Office Supplies,2016-04
1300,04/2016,Office Supplies,2016-04
1816,04/2016,Office Supplies,2016-04
1817,04/2016,Office Supplies,2016-04
2069,04/2016,Technology,2016-04
2070,04/2016,Furniture,2016-04
2094,04/2016,Office Supplies,2016-04
2128,04/2016,Furniture,2016-04
2129,04/2016,Office Supplies,2016-04
2291,04/2016,Technology,2016-04
2292,04/2016,Furniture,2016-04
2293,04/2016,Office Supplies,2016-04
2512,04/2016,Technology,2016-04
2749,04/2016,Office Supplies,2016-04
2753,04/2016,Office Supplies,2016-04
2754,04/2016,Technology,2016-04
2755,04/2016,Technology,2016-04
2756,04/2016,Office Supplies,2016-04
2757,04/2016,Office Supplies,2016-04
2899,04/2016,Furniture,2016-04
3045,04/2016,Technology,2016-04
3141,04/2016,Office Supplies,2016-04
3361,04/2016,Office Supplies,2016-04
3362,04/2016,Furniture,2016-04
3374,04/2016,Furniture,2016-04
3375,04/2016,Furniture,2016-04
3376,04/2016,Technology,2016-04
3377,04/2016,Furniture,2016-04
3383,04/2016,Office Supplies,2016-04
3384,04/2016,Furniture,2016-04
3385,04/2016,Technology,2016-04
3403,04/2016,Furniture,2016-04
3418,04/2016,Office Supplies,2016-04
3419,04/2016,Office Supplies,2016-04
3851,04/2016,Office Supplies,2016-04
4170,04/2016,Office Supplies,2016-04
4171,04/2016,Office Supplies,2016-04
4197,04/2016,Office Supplies,2016-04
4258,04/2016,Office Supplies,2016-04
4356,04/2016,Office Supplies,2016-04
4357,04/2016,Office Supplies,2016-04
4561,04/2016,Office Supplies,2016-04
4562,04/2016,Technology,2016-04
4563,04/2016,Furniture,2016-04
4617,04/2016,Technology,2016-04
4720,04/2016,Office Supplies,2016-04
4721,04/2016,Office Supplies,2016-04
4766,04/2016,Office Supplies,2016-04
5179,04/2016,Furniture,2016-04
5180,04/2016,Technology,2016-04
5181,04/2016,Office Supplies,2016-04
5250,04/2016,Office Supplies,2016-04
5325,04/2016,Office Supplies,2016-04
5326,04/2016,Furniture,2016-04
5349,04/2016,Office Supplies,2016-04
5350,04/2016,Office Supplies,2016-04
5443,04/2016,Technology,2016-04
5444,04/2016,Office Supplies,2016-04
5445,04/2016,Office Supplies,2016-04
5496,04/2016,Office Supplies,2016-04
5539,04/2016,Office Supplies,2016-04
5647,04/2016,Furniture,2016-04
5727,04/2016,Technology,2016-04
5861,04/2016,Office Supplies,2016-04
6035,04/2016,Office Supplies,2016-04
6036,04/2016,Office Supplies,2016-04
6051,04/2016,Office Supplies,2016-04
6052,04/2016,Office Supplies,2016-04
6140,04/2016,Office Supplies,2016-04
6168,04/2016,Office Supplies,2016-04
6201,04/2016,Technology,2016-04
6202,04/2016,Technology,2016-04
6293,04/2016,Technology,2016-04
6294,04/2016,Office Supplies,2016-04
6592,04/2016,Office Supplies,2016-04
6593,04/2016,Technology,2016-04
6595,04/2016,Office Supplies,2016-04
6612,04/2016,Furniture,2016-04
6613,04/2016,Office Supplies,2016-04
6614,04/2016,Technology,2016-04
6615,04/2016,Furniture,2016-04
6948,04/2016,Office Supplies,2016-04
6949,04/2016,Furniture,2016-04
6956,04/2016,Office Supplies,2016-04
7250,04/2016,Technology,2016-04
7251,04/2016,Technology,2016-04
7457,04/2016,Technology,2016-04
7458,04/2016,Office Supplies,2016-04
7459,04/2016,Furniture,2016-04
7460,04/2016,Furniture,2016-04
7583,04/2016,Furniture,2016-04
7683,04/2016,Office Supplies,2016-04
7684,04/2016,Office Supplies,2016-04
7829,04/2016,Furniture,2016-04
7830,04/2016,Office Supplies,2016-04
7831,04/2016,Technology,2016-04
7832,04/2016,Office Supplies,2016-04
7835,04/2016,Furniture,2016-04
7836,04/2016,Technology,2016-04
7919,04/2016,Office Supplies,2016-04
8207,04/2016,Furniture,2016-04
8208,04/2016,Office Supplies,2016-04
8301,04/2016,Office Supplies,2016-04
8347,04/2016,Furniture,2016-04
8348,04/2016,Furniture,2016-04
8349,04/2016,Technology,2016-04
8350,04/2016,Furniture,2016-04
8351,04/2016,Office Supplies,2016-04
8400,04/2016,Office Supplies,2016-04
8929,04/2016,Furniture,2016-04
8930,04/2016,Furniture,2016-04
8931,04/2016,Technology,2016-04
9297,04/2016,Technology,2016-04
9298,04/2016,Technology,2016-04
9299,04/2016,Office Supplies,2016-04
9300,04/2016,Office Supplies,2016-04
9301,04/2016,Furniture,2016-04
9302,04/2016,Technology,2016-04
9303,04/2016,Office Supplies,2016-04
9304,04/2016,Office Supplies,2016-04
9305,04/2016,Office Supplies,2016-04
9600,04/2016,Office Supplies,2016-04
119,05/2016,Office Supplies,2016-05
154,05/2016,Office Supplies,2016-05
155,05/2016,Office Supplies,2016-05
156,05/2016,Office Supplies,2016-05
157,05/2016,Office Supplies,2016-05
695,05/2016,Office Supplies,2016-05
696,05/2016,Office Supplies,2016-05
697,05/2016,Office Supplies,2016-05
698,05/2016,Office Supplies,2016-05
699,05/2016,Office Supplies,2016-05
700,05/2016,Office Supplies,2016-05
701,05/2016,Office Supplies,2016-05
786,05/2016,Office Supplies,2016-05
913,05/2016,Furniture,2016-05
928,05/2016,Office Supplies,2016-05
929,05/2016,Office Supplies,2016-05
944,05/2016,Office Supplies,2016-05
945,05/2016,Office Supplies,2016-05
946,05/2016,Office Supplies,2016-05
1296,05/2016,Office Supplies,2016-05
1344,05/2016,Office Supplies,2016-05
1345,05/2016,Office Supplies,2016-05
1468,05/2016,Technology,2016-05
1761,05/2016,Furniture,2016-05
1762,05/2016,Office Supplies,2016-05
1763,05/2016,Furniture,2016-05
1833,05/2016,Furniture,2016-05
1881,05/2016,Office Supplies,2016-05
1882,05/2016,Furniture,2016-05
1883,05/2016,Office Supplies,2016-05
1937,05/2016,Furniture,2016-05
2284,05/2016,Technology,2016-05
2285,05/2016,Office Supplies,2016-05
2559,05/2016,Furniture,2016-05
2560,05/2016,Office Supplies,2016-05
2561,05/2016,Office Supplies,2016-05
2635,05/2016,Furniture,2016-05
2636,05/2016,Office Supplies,2016-05
2911,05/2016,Office Supplies,2016-05
3003,05/2016,Office Supplies,2016-05
3297,05/2016,Office Supplies,2016-05
3298,05/2016,Office Supplies,2016-05
3310,05/2016,Office Supplies,2016-05
3677,05/2016,Furniture,2016-05
3814,05/2016,Office Supplies,2016-05
3904,05/2016,Office Supplies,2016-05
3905,05/2016,Office Supplies,2016-05
3906,05/2016,Office Supplies,2016-05
3907,05/2016,Furniture,2016-05
3908,05/2016,Technology,2016-05
3909,05/2016,Technology,2016-05
3910,05/2016,Furniture,2016-05
3911,05/2016,Furniture,2016-05
4157,05/2016,Technology,2016-05
4158,05/2016,Office Supplies,2016-05
4228,05/2016,Furniture,2016-05
4289,05/2016,Office Supplies,2016-05
4290,05/2016,Office Supplies,2016-05
4405,05/2016,Technology,2016-05
4406,05/2016,Office Supplies,2016-05
4488,05/2016,Office Supplies,2016-05
4489,05/2016,Office Supplies,2016-05
4490,05/2016,Office Supplies,2016-05
4571,05/2016,Office Supplies,2016-05
4572,05/2016,Office Supplies,2016-05
4603,05/2016,Office Supplies,2016-05
4604,05/2016,Office Supplies,2016-05
4605,05/2016,Office Supplies,2016-05
4606,05/2016,Technology,2016-05
4607,05/2016,Technology,2016-05
4608,05/2016,Office Supplies,2016-05
4609,05/2016,Office Supplies,2016-05
4610,05/2016,Office Supplies,2016-05
4622,05/2016,Office Supplies,2016-05
4966,05/2016,Technology,2016-05
5074,05/2016,Office Supplies,2016-05
5087,05/2016,Technology,2016-05
5088,05/2016,Technology,2016-05
5089,05/2016,Office Supplies,2016-05
5093,05/2016,Office Supplies,2016-05
5248,05/2016,Office Supplies,2016-05
5255,05/2016,Furniture,2016-05
5256,05/2016,Furniture,2016-05
5282,05/2016,Furniture,2016-05
5283,05/2016,Office Supplies,2016-05
5329,05/2016,Technology,2016-05
5337,05/2016,Office Supplies,2016-05
5514,05/2016,Technology,2016-05
5515,05/2016,Office Supplies,2016-05
5516,05/2016,Technology,2016-05
5611,05/2016,Technology,2016-05
5635,05/2016,Office Supplies,2016-05
5644,05/2016,Office Supplies,2016-05
5686,05/2016,Office Supplies,2016-05
5855,05/2016,Office Supplies,2016-05
5856,05/2016,Office Supplies,2016-05
5857,05/2016,Office Supplies,2016-05
5858,05/2016,Furniture,2016-05
6066,05/2016,Office Supplies,2016-05
6226,05/2016,Furniture,2016-05
6227,05/2016,Furniture,2016-05
6446,05/2016,Office Supplies,2016-05
6559,05/2016,Furniture,2016-05
6674,05/2016,Furniture,2016-05
6688,05/2016,Office Supplies,2016-05
6702,05/2016,Furniture,2016-05
6703,05/2016,Office Supplies,2016-05
6885,05/2016,Furniture,2016-05
6899,05/2016,Furniture,2016-05
6900,05/2016,Office Supplies,2016-05
6920,05/2016,Office Supplies,2016-05
7160,05/2016,Technology,2016-05
7161,05/2016,Office Supplies,2016-05
7295,05/2016,Furniture,2016-05
7379,05/2016,Office Supplies,2016-05
7404,05/2016,Furniture,2016-05
7405,05/2016,Furniture,2016-05
7406,05/2016,Furniture,2016-05
7407,05/2016,Furniture,2016-05
7625,05/2016,Office Supplies,2016-05
7626,05/2016,Furniture,2016-05
7646,05/2016,Furniture,2016-05
7720,05/2016,Office Supplies,2016-05
7721,05/2016,Office Supplies,2016-05
7722,05/2016,Office Supplies,2016-05
7748,05/2016,Office Supplies,2016-05
8102,05/2016,Office Supplies,2016-05
8103,05/2016,Technology,2016-05
8104,05/2016,Office Supplies,2016-05
8105,05/2016,Technology,2016-05
8250,05/2016,Office Supplies,2016-05
8251,05/2016,Furniture,2016-05
8252,05/2016,Office Supplies,2016-05
8253,05/2016,Office Supplies,2016-05
8298,05/2016,Furniture,2016-05
8299,05/2016,Office Supplies,2016-05
8321,05/2016,Office Supplies,2016-05
8375,05/2016,Office Supplies,2016-05
8376,05/2016,Office Supplies,2016-05
8387,05/2016,Office Supplies,2016-05
8388,05/2016,Office Supplies,2016-05
8401,05/2016,Office Supplies,2016-05
8402,05/2016,Furniture,2016-05
8403,05/2016,Office Supplies,2016-05
8548,05/2016,Technology,2016-05
8549,05/2016,Office Supplies,2016-05
8589,05/2016,Office Supplies,2016-05
8648,05/2016,Furniture,2016-05
8769,05/2016,Technology,2016-05
8829,05/2016,Office Supplies,2016-05
9004,05/2016,Technology,2016-05
9005,05/2016,Office Supplies,2016-05
9051,05/2016,Office Supplies,2016-05
9076,05/2016,Office Supplies,2016-05
9077,05/2016,Office Supplies,2016-05
9108,05/2016,Office Supplies,2016-05
9109,05/2016,Office Supplies,2016-05
9110,05/2016,Technology,2016-05
9371,05/2016,Furniture,2016-05
9372,05/2016,Furniture,2016-05
9373,05/2016,Office Supplies,2016-05
9446,05/2016,Office Supplies,2016-05
9475,05/2016,Office Supplies,2016-05
9476,05/2016,Office Supplies,2016-05
9477,05/2016,Furniture,2016-05
9478,05/2016,Office Supplies,2016-05
9553,05/2016,Technology,2016-05
9576,05/2016,Furniture,2016-05
9577,05/2016,Technology,2016-05
9578,05/2016,Furniture,2016-05
9725,05/2016,Office Supplies,2016-05
9783,05/2016,Office Supplies,2016-05
9784,05/2016,Office Supplies,2016-05
9785,05/2016,Furniture,2016-05
340,06/2016,Office Supplies,2016-06
384,06/2016,Technology,2016-06
789,06/2016,Office Supplies,2016-06
790,06/2016,Office Supplies,2016-06
791,06/2016,Office Supplies,2016-06
792,06/2016,Furniture,2016-06
1007,06/2016,Office Supplies,2016-06
1008,06/2016,Office Supplies,2016-06
1017,06/2016,Furniture,2016-06
1018,06/2016,Furniture,2016-06
1019,06/2016,Technology,2016-06
1020,06/2016,Office Supplies,2016-06
1024,06/2016,Office Supplies,2016-06
1038,06/2016,Office Supplies,2016-06
